accommodates,bathrooms,cleaning_fee,distance_to_dam,bedrooms,minimum_nights,review_scores_location,beds,reviews_per_month,review_scores_communication
3.4,2.13,2.02564102564,2.72554067971,3.7,1.03603603604,10.0,3.8125,1.06612244898,10.0
2.8,2.13,2.02564102564,2.16709577755,2.8,1.0,10.0,2.13,1.63918367347,10.0
1.6,4.38,1.48717948718,3.37590113285,1.9,1.00900900901,8.2,1.5625,1.51428571429,7.3
1.6,2.13,1.76923076923,2.9008753862,1.9,1.00900900901,10.0,1.5625,1.36734693878,10.0
1.6,2.13,1.51282051282,2.19490216272,1.9,1.0,9.1,1.5625,1.6612244898,10.0
4.0,2.13,2.28205128205,6.75746652935,4.6,1.02702702703,1.0,4.38,1.0,1.0
1.6,2.13,1.0,4.00386199794,1.9,1.00900900901,9.1,1.5625,1.58775510204,10.0
2.8,2.13,2.15384615385,2.62590113285,2.8,1.00900900901,10.0,2.13,2.87346938776,10.0
1.6,2.13,1.0,3.89572605561,1.9,1.01801801802,9.1,1.5625,3.28489795918,10.0
2.2,2.13,1.0,3.40679711637,2.8,1.0,9.1,1.5625,2.1387755102,10.0
1.6,2.13,1.64102564103,2.89006179197,1.9,1.01801801802,8.2,1.5625,1.26448979592,10.0
1.6,2.13,1.38461538462,2.4420700309,1.9,1.00900900901,9.1,1.5625,2.83673469388,10.0
2.8,2.13,1.76923076923,2.37950566426,1.9,1.00900900901,9.1,2.13,4.40163265306,10.0
2.8,2.13,1.0,4.12126673532,2.8,1.00900900901,1.0,3.25,1.0,1.0
2.8,2.13,1.89743589744,2.84217301751,2.8,1.00900900901,8.2,2.13,1.75673469388,9.1
1.6,2.13,2.02564102564,2.12152420185,1.0,1.00900900901,10.0,1.5625,2.4693877551,8.2
1.6,2.13,1.0,1.82801235839,1.0,1.01801801802,10.0,1.5625,1.34530612245,10.0
10.0,2.13,3.5641025641,3.12178166838,5.5,1.00900900901,9.1,10.0,1.62448979592,10.0
1.6,2.13,1.76923076923,3.66632337796,1.9,1.0,10.0,1.5625,4.24,10.0
1.6,2.13,1.0,2.65139031926,1.9,1.0,1.0,1.5625,1.0,1.0
1.6,2.6875,1.89743589744,3.55509783728,1.9,1.01801801802,10.0,1.5625,1.3306122449,10.0
1.6,2.13,1.0,4.06874356334,1.9,1.01801801802,9.1,1.5625,2.87346938776,10.0
1.6,2.13,1.12820512821,3.6377445932,1.9,1.01801801802,1.0,1.5625,1.0,1.0
3.4,2.13,1.0,4.40396498455,2.8,1.01801801802,9.1,2.13,1.16897959184,10.0
2.8,2.13,2.28205128205,3.76210092688,2.8,1.00900900901,8.2,2.13,1.24979591837,10.0
2.8,2.13,1.76923076923,2.17790937178,2.8,1.00900900901,9.1,2.13,1.93306122449,10.0
1.6,2.13,1.64102564103,2.19876416066,1.9,1.00900900901,10.0,1.5625,1.15428571429,10.0
1.6,2.13,1.12820512821,3.79994850669,1.9,1.0,1.0,1.5625,1.0,1.0
2.8,2.13,1.89743589744,1.36766220391,2.8,1.00900900901,9.1,2.13,2.55755102041,10.0
2.2,1.5625,1.23076923077,3.14727085479,1.9,1.00900900901,9.1,2.13,2.93224489796,10.0
1.6,2.13,1.51282051282,2.46524201854,1.9,1.01801801802,10.0,1.5625,1.59510204082,10.0
1.6,2.13,1.0,3.29248197734,1.9,1.01801801802,10.0,2.13,2.77795918367,10.0
1.6,2.13,1.89743589744,1.83728115345,1.9,1.00900900901,10.0,1.5625,1.26448979592,10.0
3.4,3.25,2.92307692308,2.51235839341,5.5,1.00900900901,10.0,3.8125,1.21306122449,10.0
2.8,2.13,1.0,3.17816683831,2.8,1.01801801802,8.2,2.13,2.21224489796,10.0
1.6,2.13,1.0,5.07286302781,1.9,1.0,9.1,1.5625,4.27673469388,9.1
2.8,2.6875,2.28205128205,2.43820803296,2.8,1.01801801802,1.0,2.13,1.0,1.0
1.6,2.13,1.64102564103,1.95777548919,1.9,1.00900900901,9.1,1.5625,2.57959183673,10.0
2.8,2.13,1.64102564103,3.57209062822,2.8,1.00900900901,8.2,2.13,1.3893877551,10.0
2.8,3.8125,3.5641025641,3.74201853759,4.6,1.00900900901,10.0,2.6875,1.61714285714,10.0
1.6,2.13,1.0,2.61354273944,1.9,1.00900900901,10.0,1.5625,4.27673469388,10.0
2.2,2.13,1.64102564103,2.38491246138,1.9,1.01801801802,10.0,2.13,1.73469387755,10.0
1.6,2.13,2.0,2.17868177137,2.8,1.00900900901,10.0,1.5625,1.72734693878,9.1
2.8,2.6875,2.92307692308,1.56307929969,2.8,1.01801801802,6.4,3.25,1.23510204082,2.8
2.8,2.6875,2.02564102564,2.52239958805,3.7,1.02702702703,10.0,4.38,1.18367346939,10.0
2.8,2.13,1.0,4.50901132853,2.8,1.0,6.4,2.6875,1.19102040816,8.2
1.6,2.13,1.89743589744,2.3578784758,1.9,1.00900900901,10.0,1.5625,1.73469387755,10.0
1.6,2.13,1.89743589744,4.18228630278,1.9,1.00900900901,9.1,1.5625,1.48489795918,10.0
2.8,2.13,1.0,1.67739443872,1.9,1.02702702703,9.1,3.25,1.23510204082,9.1
3.4,2.13,2.28205128205,1.20468589083,2.8,1.00900900901,1.0,2.6875,1.0,1.0
2.8,2.13,1.64102564103,2.3192584964,1.0,1.0,10.0,2.6875,1.73469387755,10.0
1.6,2.13,1.51282051282,2.64830072091,1.9,1.00900900901,9.1,1.5625,2.03591836735,9.1
2.8,2.13,1.64102564103,3.42533470649,2.8,1.02702702703,8.2,2.13,1.3012244898,10.0
1.6,2.13,1.25641025641,2.79582904222,1.9,1.02702702703,9.1,1.5625,1.83020408163,10.0
2.8,3.8125,2.28205128205,2.82131822863,2.8,1.00900900901,10.0,2.13,3.34367346939,10.0
2.8,2.13,1.89743589744,2.90473738414,2.8,1.05405405405,8.2,2.6875,1.73469387755,10.0
1.6,2.13,2.02564102564,2.77497425335,1.9,1.01801801802,7.3,1.5625,1.19102040816,8.2
1.6,3.25,1.0,2.57723995881,1.9,1.01801801802,9.1,1.5625,1.06612244898,9.1
2.8,2.6875,1.76923076923,6.92353244078,2.8,1.03603603604,9.1,2.13,1.33795918367,10.0
2.2,2.13,2.28205128205,2.40422245108,2.8,1.0,10.0,2.13,1.24244897959,10.0
1.6,2.13,1.0,2.57415036045,1.9,1.0,1.0,2.13,1.0,1.0
1.6,2.13,1.0,3.04917610711,1.9,1.00900900901,8.2,1.5625,1.51428571429,10.0
2.8,3.25,2.92307692308,2.31539649846,2.8,1.03603603604,1.0,2.13,1.0,1.0
1.6,2.13,1.89743589744,3.08547888774,1.9,1.00900900901,9.1,1.5625,1.32326530612,10.0
1.6,2.13,1.30769230769,4.2842430484,1.9,1.0,1.0,1.5625,1.0,1.0
1.6,2.13,1.0,3.18125643666,1.9,1.00900900901,10.0,1.5625,2.54285714286,10.0
4.6,4.38,2.92307692308,1.77317198764,4.6,1.00900900901,10.0,2.6875,1.59510204082,9.1
1.6,2.13,1.0,4.25411946447,1.9,1.01801801802,8.2,2.13,1.38204081633,10.0
2.8,2.6875,2.28205128205,3.6446961895,2.8,1.00900900901,1.0,2.6875,1.0,1.0
2.8,2.13,1.89743589744,2.11997940268,3.7,1.00900900901,10.0,2.6875,4.62204081633,9.1
2.2,2.13,1.0,3.64083419156,2.8,1.02702702703,1.0,2.13,1.0,1.0
1.6,2.13,1.0,2.89624098867,1.9,1.02702702703,8.2,1.5625,1.06612244898,8.2
1.6,2.13,1.76923076923,2.40422245108,1.9,1.00900900901,10.0,2.13,2.3812244898,10.0
2.8,2.13,1.0,2.50231719876,2.8,1.01801801802,1.0,3.25,1.0,1.0
1.6,2.13,1.25641025641,1.23171987642,1.9,1.0,10.0,1.5625,2.42530612245,10.0
1.6,2.13,1.64102564103,2.05973223481,1.9,1.02702702703,1.0,2.13,1.0,1.0
2.8,2.6875,2.28205128205,3.62615859938,3.7,1.03603603604,1.0,3.25,1.0,1.0
1.6,2.13,1.76923076923,3.50952626159,1.9,1.00900900901,10.0,1.5625,1.73469387755,10.0
2.8,2.13,1.64102564103,4.1614315139,1.9,1.00900900901,8.2,2.13,2.0212244898,10.0
1.6,2.13,1.76923076923,1.32209062822,1.9,1.00900900901,10.0,1.5625,1.45551020408,10.0
4.6,2.13,2.25641025641,3.83393408857,3.7,1.0,7.3,2.6875,1.22775510204,10.0
2.2,3.25,1.0,4.19541709578,1.9,1.0,9.1,2.13,2.4693877551,10.0
2.2,2.13,2.53846153846,4.0579299691,3.7,1.05405405405,1.0,2.6875,1.0,1.0
1.6,2.13,1.51282051282,2.01570545829,1.9,1.00900900901,1.0,2.13,1.0,1.0
1.6,2.13,1.64102564103,6.3341915551,1.9,1.01801801802,1.0,1.5625,1.0,1.0
2.8,2.13,1.89743589744,2.56565396498,2.8,1.00900900901,9.1,3.8125,3.75510204082,9.1
2.8,2.13,2.15384615385,2.14006179197,2.8,1.00900900901,10.0,2.13,2.55755102041,8.2
2.8,2.13,2.02564102564,1.94155509784,2.8,1.05405405405,10.0,2.13,2.23428571429,10.0
2.8,2.13,1.76923076923,2.01879505664,2.8,1.0,10.0,2.13,2.13142857143,10.0
2.8,2.13,1.76923076923,2.66374871267,1.9,1.01801801802,1.0,2.13,1.0,1.0
2.8,2.13,2.0,2.66452111226,2.8,1.0,10.0,2.13,1.94775510204,10.0
2.2,2.13,1.74358974359,2.28450051493,1.9,1.0,9.1,1.5625,1.96979591837,10.0
1.6,2.13,2.28205128205,1.60478887745,1.0,1.0,10.0,2.6875,4.56326530612,9.1
1.6,2.6875,1.64102564103,2.69696189495,1.9,1.00900900901,9.1,1.5625,1.16163265306,10.0
2.8,2.13,1.64102564103,2.59191555098,1.9,1.0,10.0,2.13,1.36,10.0
1.6,2.13,1.0,2.25360453141,1.9,1.03603603604,10.0,1.5625,1.56571428571,10.0
1.6,2.13,1.76923076923,2.31462409887,1.9,1.00900900901,8.2,1.5625,1.24979591837,10.0
2.8,2.6875,2.41025641026,1.62487126674,2.8,1.00900900901,1.0,2.13,1.0,1.0
1.6,2.13,1.64102564103,3.36277033986,1.9,1.00900900901,9.1,1.5625,1.91102040816,9.1
1.6,2.13,1.51282051282,2.43589083419,1.9,1.0,9.1,1.5625,2.4106122449,9.1
1.6,2.13,1.89743589744,2.66683831102,1.9,1.0,9.1,1.5625,1.27918367347,9.1
1.6,2.13,1.76923076923,2.10916580844,1.9,1.02702702703,9.1,1.5625,1.7787755102,10.0
2.8,2.13,1.51282051282,5.25592173018,2.8,1.0,8.2,2.13,1.06612244898,10.0
1.6,2.13,1.76923076923,1.48274974253,1.9,1.0,1.0,1.5625,1.0,1.0
3.4,2.13,2.15384615385,2.7780638517,2.8,1.00900900901,9.1,3.25,2.24163265306,9.1
2.8,2.13,1.0,3.51416065911,2.8,1.00900900901,7.3,2.13,1.10285714286,10.0
1.6,2.13,1.64102564103,1.89830072091,1.9,1.00900900901,10.0,1.5625,1.33795918367,10.0
2.2,2.13,1.64102564103,3.86096807415,1.9,1.00900900901,8.2,1.5625,1.24244897959,9.1
2.8,2.13,2.25641025641,3.33650875386,3.7,1.00900900901,1.0,2.6875,1.0,1.0
2.8,2.13,1.76923076923,2.6552523172,2.8,1.02702702703,10.0,3.25,1.31591836735,10.0
1.6,2.13,1.89743589744,1.50283213182,1.9,1.00900900901,1.0,1.5625,1.0,1.0
2.8,2.13,2.28205128205,1.87512873326,2.8,1.01801801802,10.0,2.13,2.63836734694,10.0
3.4,2.13,1.0,1.41709577755,1.9,1.02702702703,10.0,3.25,1.83755102041,10.0
2.8,2.13,2.02564102564,4.12667353244,3.7,1.01801801802,10.0,2.6875,1.35265306122,10.0
2.8,2.13,1.51282051282,2.7973738414,2.8,1.00900900901,10.0,2.6875,2.4693877551,10.0
2.2,2.13,1.76923076923,1.12435633368,1.9,1.02702702703,10.0,1.5625,1.36,10.0
1.6,2.13,1.0,3.54196704428,1.9,1.00900900901,9.1,1.5625,1.15428571429,9.1
2.8,2.6875,2.66666666667,5.80973223481,3.7,1.01801801802,9.1,3.25,1.38204081633,10.0
4.0,2.13,2.28205128205,2.78810504634,4.6,1.05405405405,9.1,4.38,1.10285714286,10.0
2.8,2.6875,2.25641025641,3.74588053553,2.8,1.00900900901,10.0,2.13,1.3893877551,10.0
2.2,2.13,2.28205128205,1.67276004119,1.9,1.00900900901,10.0,1.5625,3.41714285714,10.0
5.2,2.6875,1.76923076923,3.0236869207,3.7,1.0,9.1,4.38,3.87265306122,10.0
1.6,2.13,1.76923076923,2.89315139032,1.9,1.02702702703,10.0,1.5625,1.32326530612,10.0
2.8,2.13,1.0,2.46833161689,2.8,1.00900900901,9.1,3.25,1.25714285714,10.0
1.6,2.13,1.64102564103,2.92173017508,1.9,1.00900900901,10.0,1.5625,3.20408163265,10.0
2.8,2.13,1.89743589744,3.44001029866,2.8,1.0,9.1,2.13,1.36,10.0
1.6,2.13,1.51282051282,2.26441812564,1.9,1.00900900901,10.0,1.5625,3.5787755102,10.0
1.6,2.13,1.64102564103,2.33702368692,1.9,1.00900900901,9.1,1.5625,2.40326530612,10.0
1.6,2.6875,2.02564102564,2.15319258496,1.9,1.00900900901,10.0,1.5625,3.40244897959,10.0
2.8,2.13,1.76923076923,2.50695159629,2.8,1.00900900901,9.1,2.13,1.63918367347,10.0
1.6,2.13,1.76923076923,1.90061791967,1.9,1.00900900901,9.1,1.5625,1.55102040816,10.0
1.6,2.13,2.28205128205,2.63825952626,1.9,1.00900900901,10.0,1.5625,1.11755102041,10.0
4.0,2.13,1.0,1.30278063852,3.7,1.01801801802,1.0,4.38,1.0,1.0
2.8,2.13,1.89743589744,2.63130792997,2.8,1.02702702703,10.0,2.13,1.6906122449,10.0
1.6,2.13,1.0,4.89907312049,1.9,1.0,8.2,1.5625,1.96979591837,9.1
2.2,2.13,2.28205128205,3.30870236869,1.9,1.0,10.0,1.5625,1.14693877551,10.0
1.6,2.13,1.0,3.33805355304,1.9,1.00900900901,9.1,1.5625,1.25714285714,10.0
3.4,2.6875,2.02564102564,3.22296601442,1.9,1.01801801802,1.0,3.8125,1.0,1.0
1.6,2.13,1.64102564103,1.90216271885,1.9,1.01801801802,10.0,1.5625,2.45469387755,10.0
1.6,2.13,1.89743589744,1.99098867147,1.9,1.00900900901,9.1,1.5625,2.90285714286,9.1
1.6,2.13,1.64102564103,2.5324407827,1.9,1.0,1.0,1.5625,1.0,1.0
1.6,2.13,1.51282051282,3.32183316169,1.9,1.01801801802,9.1,1.5625,2.22693877551,9.1
4.0,2.6875,2.02564102564,4.22476828012,3.7,1.02702702703,8.2,3.8125,1.47755102041,10.0
5.2,2.13,1.0,3.92584963955,3.7,1.01801801802,9.1,3.25,1.10285714286,10.0
1.6,2.13,1.51282051282,2.82131822863,1.9,1.00900900901,10.0,1.5625,1.23510204082,10.0
2.8,2.6875,1.76923076923,3.49330587024,1.9,1.01801801802,9.1,2.6875,1.48489795918,10.0
2.8,2.13,1.51282051282,3.61457260556,2.8,1.01801801802,10.0,2.6875,1.30857142857,10.0
1.6,2.13,1.0,1.62873326468,1.9,1.03603603604,10.0,1.5625,1.75673469388,10.0
1.6,2.13,2.28205128205,2.63980432544,1.9,1.00900900901,1.0,1.5625,1.0,1.0
4.0,2.13,2.02564102564,6.74356333677,4.6,1.05405405405,1.0,4.38,1.0,1.0
1.6,2.13,1.64102564103,3.43923789907,1.9,1.00900900901,9.1,1.5625,1.14693877551,10.0
1.6,2.13,1.0,3.46009268795,1.9,1.00900900901,9.1,1.5625,2.14612244898,10.0
1.6,2.13,1.0,3.27626158599,1.9,1.00900900901,1.0,1.5625,1.0,1.0
4.0,2.6875,2.53846153846,2.12615859938,3.7,1.00900900901,10.0,3.25,1.57306122449,10.0
2.2,4.9375,1.0,3.33110195675,1.9,1.00900900901,9.1,2.6875,1.47020408163,9.1
2.2,2.13,1.76923076923,1.94078269825,2.8,1.01801801802,1.0,2.13,1.0,1.0
1.6,2.13,1.89743589744,1.46961894954,1.0,1.01801801802,10.0,1.5625,1.73469387755,10.0
1.6,2.13,1.0,4.2842430484,1.9,1.0,1.0,1.5625,1.0,1.0
1.6,2.13,1.76923076923,2.88388259526,1.9,1.0,10.0,1.5625,1.73469387755,10.0
1.6,2.13,2.28205128205,1.66658084449,1.9,1.01801801802,10.0,2.13,1.81551020408,10.0
1.6,2.13,1.51282051282,3.0429969104,1.9,1.01801801802,9.1,2.13,1.41142857143,10.0
2.8,2.13,2.02564102564,3.25540679712,2.8,1.00900900901,10.0,2.13,1.92571428571,10.0
1.6,2.13,1.0,2.60041194645,1.9,1.01801801802,9.1,1.5625,4.36489795918,10.0
2.8,3.25,2.53846153846,1.42327497425,2.8,1.0,10.0,2.6875,5.40816326531,10.0
2.8,3.25,2.53846153846,1.86431513903,3.7,1.01801801802,9.1,3.25,1.56571428571,10.0
1.6,2.13,1.0,2.68923789907,1.0,1.00900900901,1.0,2.6875,1.0,1.0
1.6,2.13,1.38461538462,3.13877445932,1.0,1.00900900901,9.1,1.5625,3.04244897959,10.0
2.8,2.13,1.64102564103,3.46549948507,2.8,1.02702702703,8.2,3.25,1.51428571429,8.2
1.6,2.13,2.41025641026,2.51004119464,1.9,1.00900900901,10.0,2.13,1.48489795918,10.0
1.6,2.13,1.89743589744,1.70365602472,1.9,1.00900900901,10.0,1.5625,4.80571428571,9.1
1.6,2.13,1.64102564103,2.9008753862,1.9,1.01801801802,10.0,1.5625,2.4693877551,10.0
2.8,2.13,1.89743589744,3.07312049434,2.8,1.00900900901,9.1,2.13,1.44081632653,7.3
1.6,1.0,1.0,1.38233779609,1.9,1.00900900901,10.0,1.5625,1.01469387755,10.0
1.6,2.13,1.76923076923,2.70005149331,2.8,1.00900900901,10.0,1.5625,1.47755102041,10.0
1.6,2.13,2.28205128205,1.15447991761,1.9,1.02702702703,10.0,1.5625,1.88163265306,10.0
2.2,2.13,1.76923076923,2.44747682801,2.8,1.00900900901,9.1,1.5625,2.91755102041,10.0
1.6,2.13,1.0,3.15576725026,1.9,1.02702702703,9.1,1.5625,1.45551020408,10.0
1.6,2.13,1.0,4.04711637487,1.9,1.00900900901,8.2,1.5625,1.12489795918,10.0
2.8,2.6875,2.28205128205,3.8123069001,2.8,1.00900900901,1.0,2.13,1.0,1.0
2.2,2.13,1.89743589744,3.06462409887,1.9,1.00900900901,9.1,2.13,3.60816326531,10.0
1.6,2.13,1.89743589744,1.73609680742,2.8,1.00900900901,1.0,2.13,1.0,1.0
3.4,2.13,1.5641025641,2.60272914521,2.8,1.0,10.0,3.8125,2.1093877551,10.0
3.4,2.6875,2.28205128205,3.04067971164,3.7,1.0,9.1,3.25,3.1306122449,10.0
1.6,2.13,1.51282051282,2.89933058702,1.9,1.01801801802,9.1,1.5625,3.1306122449,10.0
1.6,2.13,1.0,3.27935118435,1.9,1.0,8.2,1.5625,1.59510204082,10.0
2.2,2.13,2.02564102564,1.76853759011,1.9,1.01801801802,10.0,1.5625,2.4987755102,10.0
2.8,2.13,1.0,3.23918640577,2.8,1.00900900901,10.0,2.13,1.73469387755,10.0
1.6,2.13,1.38461538462,3.5149330587,1.0,1.00900900901,9.1,1.5625,4.5706122449,10.0
1.6,2.13,1.89743589744,3.26622039135,1.9,1.00900900901,9.1,1.5625,1.7493877551,10.0
1.6,2.13,1.89743589744,1.38002059732,1.9,1.01801801802,10.0,1.5625,2.36653061224,10.0
1.6,2.13,2.28205128205,2.06977342945,1.9,1.00900900901,10.0,1.5625,1.88163265306,10.0
4.0,2.13,2.28205128205,1.5236869207,1.9,1.00900900901,10.0,1.5625,1.99918367347,10.0
2.8,2.13,2.28205128205,6.41992790937,4.6,1.02702702703,10.0,3.8125,1.32326530612,10.0
1.6,2.13,1.38461538462,3.22142121524,1.9,1.01801801802,1.0,1.5625,1.0,1.0
2.8,2.6875,2.02564102564,2.76261585994,2.8,1.01801801802,9.1,2.13,1.44816326531,9.1
1.6,2.13,1.89743589744,3.12487126674,1.9,1.01801801802,9.1,1.5625,1.78612244898,10.0
2.8,2.6875,2.28205128205,2.99665293512,1.9,1.02702702703,9.1,2.13,2.27836734694,10.0
2.8,2.13,2.15384615385,2.98352214212,2.8,1.00900900901,9.1,2.13,3.75510204082,9.1
1.0,2.13,2.28205128205,3.95211122554,1.9,1.05405405405,9.1,2.13,1.31591836735,10.0
2.2,2.13,1.38461538462,3.54273944387,1.9,1.01801801802,8.2,1.5625,3.63755102041,9.1
2.8,3.25,2.28205128205,2.46060762101,3.7,1.0,9.1,3.25,5.95918367347,10.0
2.8,2.13,1.89743589744,2.52548918641,1.9,1.01801801802,9.1,2.13,3.78448979592,10.0
2.8,2.13,2.28205128205,3.92276004119,2.8,1.00900900901,8.2,2.13,2.01387755102,9.1
2.2,2.13,2.28205128205,2.65834191555,2.8,1.01801801802,1.0,2.13,1.0,1.0
1.6,2.13,1.51282051282,2.79196704428,1.9,1.0,10.0,1.5625,5.15102040816,10.0
1.6,2.13,1.51282051282,1.72528321318,1.9,1.01801801802,10.0,2.13,4.71755102041,9.1
2.8,2.13,1.0,2.2929969104,2.8,1.01801801802,9.1,2.13,1.27918367347,10.0
1.6,2.13,1.25641025641,3.21060762101,1.9,1.06306306306,10.0,1.5625,1.10285714286,10.0
1.6,2.13,1.76923076923,2.40885684861,1.9,1.00900900901,1.0,1.5625,1.73469387755,1.0
1.6,2.13,1.51282051282,2.18640576725,1.9,1.0,10.0,1.5625,1.06612244898,10.0
2.2,2.13,1.38461538462,3.57363542739,1.0,1.01801801802,10.0,2.13,1.42612244898,10.0
1.6,2.13,1.64102564103,2.62667353244,1.9,1.03603603604,10.0,1.5625,1.21306122449,10.0
1.6,2.13,2.15384615385,3.11019567456,1.9,1.00900900901,9.1,1.5625,1.13224489796,10.0
1.6,2.13,1.0,6.25772399588,1.0,1.0,1.0,1.5625,1.0,1.0
4.0,2.13,1.0,1.58470648816,3.7,1.02702702703,10.0,3.25,1.49959183673,9.1
1.6,2.13,1.64102564103,2.73403707518,1.9,1.05405405405,1.0,1.5625,1.0,1.0
2.2,2.13,2.02564102564,3.22837281153,1.9,1.02702702703,10.0,2.13,1.7787755102,10.0
2.8,2.13,1.89743589744,1.34526261586,2.8,1.0,10.0,2.13,5.20979591837,10.0
2.2,2.6875,1.5641025641,5.84062821833,1.9,1.01801801802,8.2,1.5625,4.13714285714,9.1
2.2,2.13,1.0,2.41503604531,1.9,1.0,10.0,2.13,1.20571428571,10.0
1.6,1.5625,1.76923076923,3.13722966014,1.9,1.01801801802,6.4,1.5625,1.09551020408,8.2
1.6,2.13,1.0,2.76107106076,1.9,1.00900900901,1.0,1.5625,1.0,1.0
2.8,3.25,1.0,1.80638516993,3.7,1.01801801802,10.0,2.6875,1.42612244898,10.0
2.2,2.13,1.89743589744,4.13053553038,1.9,1.0,9.1,2.13,3.9387755102,10.0
2.8,2.13,1.0,3.9158084449,4.6,1.01801801802,9.1,2.6875,1.08081632653,10.0
3.4,3.25,1.89743589744,2.10375901133,3.7,1.00900900901,1.0,2.6875,1.0,1.0
1.6,2.13,1.76923076923,3.40679711637,1.9,1.05405405405,10.0,1.5625,1.13224489796,10.0
1.6,2.13,1.0,3.58753861998,1.9,1.00900900901,1.0,1.5625,1.0,1.0
2.2,2.13,2.15384615385,3.43460350154,2.8,1.02702702703,1.0,2.13,1.0,1.0
1.6,2.13,1.0,2.68383110196,1.9,1.01801801802,9.1,1.5625,2.36653061224,10.0
1.6,2.13,1.0,3.19438722966,1.0,1.0,9.1,1.5625,3.13795918367,10.0
1.6,2.13,1.76923076923,2.11071060762,2.8,1.02702702703,10.0,2.13,1.23510204082,10.0
1.6,2.13,2.28205128205,1.89443872297,1.9,1.00900900901,10.0,1.5625,1.41142857143,10.0
2.8,2.13,1.76923076923,2.36174047374,1.9,1.01801801802,10.0,1.5625,1.65387755102,9.1
2.8,2.6875,2.28205128205,1.66426364573,2.8,1.00900900901,10.0,2.13,3.04979591837,10.0
1.6,2.13,1.38461538462,1.12203913491,1.9,1.0,10.0,1.5625,5.13632653061,10.0
1.6,2.13,1.38461538462,2.40113285273,1.9,1.00900900901,8.2,1.5625,1.4187755102,10.0
1.6,2.6875,1.38461538462,2.44979402678,1.9,1.0,1.0,1.5625,1.0,1.0
2.2,2.13,1.89743589744,2.08213182286,2.8,1.01801801802,10.0,3.25,1.93306122449,10.0
1.6,2.13,1.0,3.26004119464,1.9,1.00900900901,10.0,1.5625,2.1387755102,10.0
1.6,2.13,1.76923076923,1.60092687951,1.9,1.00900900901,10.0,1.5625,1.06612244898,10.0
2.2,2.13,1.89743589744,3.77214212152,1.0,1.00900900901,9.1,2.6875,1.67591836735,9.1
1.6,2.13,1.0,2.4351184346,1.9,1.01801801802,9.1,1.5625,1.85224489796,10.0
1.6,2.13,2.02564102564,3.62847579815,1.0,1.0,8.2,1.5625,1.82285714286,10.0
1.6,2.13,1.89743589744,2.81127703399,1.9,1.0,1.0,2.13,1.0,1.0
2.2,2.13,1.89743589744,3.85247167868,2.8,1.00900900901,10.0,2.13,1.27183673469,10.0
1.6,2.13,1.0,3.72657054583,1.0,1.01801801802,1.0,1.5625,1.0,1.0
1.6,2.13,1.51282051282,2.67919670443,1.9,1.0,9.1,1.5625,2.54285714286,10.0
1.6,2.13,1.0,1.9438722966,1.9,1.00900900901,9.1,1.5625,1.13224489796,9.1
1.6,2.13,1.25641025641,8.28759011329,1.9,1.0,8.2,1.5625,4.03428571429,9.1
1.6,2.13,1.0,3.84011328527,1.9,1.0,10.0,1.5625,1.08081632653,10.0
1.6,2.13,1.0,1.84886714727,1.9,1.00900900901,1.0,1.5625,1.0,1.0
1.6,2.13,1.0,3.00901132853,1.9,1.01801801802,10.0,1.5625,1.58040816327,10.0
1.6,2.13,1.0,1.67584963955,1.9,1.01801801802,10.0,1.5625,3.41714285714,10.0
1.6,2.6875,1.0,2.57415036045,1.9,1.00900900901,10.0,2.13,1.24979591837,10.0
2.8,2.13,1.76923076923,1.33753861998,2.8,1.0,10.0,2.13,4.34285714286,10.0
1.6,2.13,1.64102564103,2.74098867147,1.9,1.00900900901,10.0,1.5625,1.22775510204,10.0
2.8,3.8125,2.92307692308,3.3859423275,3.7,1.00900900901,9.1,3.25,2.23428571429,10.0
2.2,2.13,1.0,2.54325437693,2.8,1.01801801802,8.2,2.6875,1.23510204082,9.1
2.8,2.13,1.0,2.15782698249,1.9,1.00900900901,1.0,2.13,1.0,1.0
1.6,2.13,2.02564102564,2.93872296601,1.9,1.0,9.1,1.5625,1.22775510204,10.0
5.2,2.13,2.53846153846,1.04711637487,4.6,1.00900900901,10.0,3.25,1.68326530612,10.0
2.8,2.6875,1.0,2.44129763131,2.8,1.0,1.0,3.25,1.13959183673,1.0
2.8,2.13,1.64102564103,3.34500514933,1.0,1.01801801802,8.2,2.13,2.56489795918,9.1
1.6,2.13,1.0,2.16477857878,1.9,1.00900900901,10.0,1.5625,1.60979591837,10.0
2.8,2.6875,1.64102564103,2.4096292482,2.8,1.01801801802,1.0,2.13,1.0,1.0
1.6,2.13,1.0,2.57492276004,1.9,1.0,8.2,1.5625,1.11020408163,8.2
2.2,2.6875,1.89743589744,2.82286302781,1.9,1.01801801802,10.0,2.13,1.91102040816,10.0
1.6,2.13,1.0,3.48480947477,1.9,1.01801801802,1.0,2.13,1.0,1.0
1.6,2.13,1.30769230769,1.13903192585,1.9,1.01801801802,1.0,1.5625,1.0,1.0
1.6,2.13,1.76923076923,3.18975283213,1.9,1.03603603604,1.0,1.5625,1.0,1.0
1.6,2.13,1.0,3.21292481977,1.9,1.0,1.0,1.5625,1.73469387755,1.0
1.6,2.6875,1.0,1.40628218332,1.9,1.00900900901,10.0,2.13,3.71102040816,10.0
1.0,2.13,1.0,3.00669412976,1.9,1.01801801802,8.2,1.5625,1.19836734694,9.1
