"accommodates" "bathrooms" "cleaning_fee" "distance_to_dam" "bedrooms" "prices"
1.6 2.125 1 3.28244078269825 1.9 80
2.8 2.125 1 2.85530381050463 1 200
1.6 2.125 1.76923076923077 1.68048403707518 1.9 150
2.8 2.125 1.64102564102564 3.61302780638517 2.8 226
1.6 2.125 1.38461538461538 3.42224510813594 1.9 100
1.6 2.125 2.15384615384615 3.15499485066941 2.8 200
2.8 3.8125 1 3.2832131822863 2.8 251
1.6 2.125 1.25641025641026 2.55792996910402 1.9 78
2.8 2.125 2.41025641025641 1.49433573635427 2.8 296
2.8 2.125 2.28205128205128 2.03733264675592 1.9 199
1 2.125 1 3.95829042224511 1.9 50
3.4 2.125 2.53846153846154 3.99922760041195 2.8 220
2.2 2.125 1 3.07312049433574 1.9 49
1.6 2.125 2.28205128205128 1.5870236869207 2.8 200
1.6 2.125 1.8974358974359 2.370236869207 1.9 137
1.6 2.125 1 1.03475798146241 1.9 95
2.8 2.125 1 1.86354273944387 2.8 241
1.6 2.125 1 3.87409886714727 1.9 73
2.8 2.125 2.02564102564103 2.4884140061792 2.8 140
1.6 2.125 1 3.41065911431514 1.9 125
1.6 2.125 1 2.14546858908342 2.8 171
1.6 2.125 1.64102564102564 2.36174047373841 1.9 60
2.8 2.125 1.64102564102564 2.57801235839341 1.9 139
1.6 2.125 1 1.43795056642636 1.9 129
2.8 2.125 1.8974358974359 3.1735324407827 2.8 120
1.6 2.125 2.28205128205128 2.326982492276 1.9 120
3.4 2.125 2.02564102564103 3.6076210092688 2.8 226
1.6 2.125 2.02564102564103 1.45494335736354 1 110
1.6 2.125 1.23076923076923 2.66374871266735 1.9 40
1.6 2.125 2 3.74356333676622 1.9 89
2.8 2.6875 1.8974358974359 2.97116374871267 1.9 140
1.6 2.125 1.76923076923077 2.17559217301751 1.9 75
1.6 2.125 1.25641025641026 1.79943357363543 1.9 90
1.6 2.125 1.8974358974359 2.18949536560247 1.9 150
1.6 2.125 1.38461538461538 3.53733264675592 1.9 105
1.6 2.125 1.64102564102564 2.38259526261586 1.9 90
3.4 3.25 2.02564102564103 3.7057157569516 3.7 250
1.6 2.125 1.76923076923077 3.81616889804325 2.8 149
2.2 2.125 2.02564102564103 2.54479917610711 2.8 150
2.8 2.6875 2.02564102564103 1.5986096807415 2.8 175
2.8 2.125 1.76923076923077 1.35607621009269 1.9 95
2.8 2.125 1.8974358974359 2.13002059732235 1.9 139
2.8 2.125 2.25641025641026 2.31385169927909 2.8 159
1.6 2.125 3.02564102564103 1.75 1 120
1.6 2.125 1 3.03295571575695 1 94
1.6 2.125 1.64102564102564 2.43898043254377 1.9 95
1.6 2.6875 2.02564102564103 1.67121524201854 1.9 171
2.2 2.125 1.8974358974359 2.47451081359423 2.8 150
1.6 2.125 1 2.56179196704428 1.9 95
4 2.125 1.76923076923077 2.49304840370752 2.8 136
1.6 2.125 1 2.90473738414006 1.9 98
1.6 2.125 2.15384615384615 1.79943357363543 1.9 100
1.6 2.125 1 2.10684860968074 1.9 130
1.6 2.125 2.28205128205128 4.32363542739444 2.8 80
1.6 2.6875 1.51282051282051 3.09088568486097 1.9 54
1.6 2.125 1.8974358974359 4.96009268795057 1.9 95
2.2 2.125 1.76923076923077 3.00592173017508 1.9 140
1.6 2.125 1.8974358974359 3.17044284243048 1.9 130
2.8 2.125 1.8974358974359 3.29170957775489 2.8 150
1.6 2.125 1 3.13259526261586 1.9 95
1.6 2.125 1 1.93923789907312 1.9 181
2.8 2.125 1 4.29737384140062 2.8 111
2.2 2.125 1.64102564102564 3.52883625128733 1.9 82
2.8 2.125 1 3.57518022657055 2.8 200
1.6 2.125 1.51282051282051 2.99433573635427 1.9 89
2.8 2.6875 1 2.94799176107106 1.9 75
1.6 2.125 1.38461538461538 3.20133882595263 1 70
1.6 2.125 2.02564102564103 3.42224510813594 1.9 90
1.6 2.125 1 2.1840885684861 1.9 104
2.8 2.125 1.38461538461538 2.36019567456231 1.9 99
3.4 2.125 2.53846153846154 3.15576725025747 4.6 175
2.2 2.125 1.92307692307692 2.47760041194645 2.8 125
1.6 2.125 2.02564102564103 3.34268795056643 1.9 100
1.6 1 1 2.70005149330587 1.9 89
2.8 2.125 1.76923076923077 2.43357363542739 2.8 150
1.6 2.125 1.25641025641026 2.54248197734295 1.9 50
2.2 2.125 1 1.39160659114315 1.9 251
1.6 2.125 1.8974358974359 4.42868177136972 1.9 95
2.8 2.125 1.64102564102564 2.77188465499485 1 105
2.2 2.125 1 1.56616889804325 1.9 149
2.8 2.6875 1.8974358974359 3.27780638516993 2.8 125
1.6 2.125 1.38461538461538 2.63748712667353 1.9 69
1.6 2.125 1 2.28527291452111 1.9 110
2.2 2.125 1.51282051282051 3.38208032955716 1.9 52
2.2 2.125 1.8974358974359 2.45906282183316 2.8 132
1.6 2.125 1 1.97708547888774 1.9 80
1.6 2.125 1.76923076923077 2.77651905252317 1.9 120
2.8 2.125 1 7.82955715756952 2.8 129
2.8 2.125 2.15384615384615 2.67147270854789 2.8 150
1.6 2.125 2.15384615384615 2.52935118434604 1.9 177
2.8 2.6875 2.02564102564103 3.66709577754892 2.8 175
1.6 2.125 1.38461538461538 3.86791967044284 1.9 130
1.6 2.125 1.76923076923077 3.87641606591143 1.9 100
1.6 2.125 1.64102564102564 1.91220391349125 1.9 125
2.8 2.125 1.76923076923077 2.78192584963955 2.8 181
1.6 2.125 2.02564102564103 1.60787847579815 1.9 181
1.6 2.6875 1 1.88671472708548 1.9 125
1.6 2.125 2.28205128205128 2.05509783728115 1.9 195
1.6 2.125 2.66666666666667 1.67430484037075 1.9 146
1.6 2.6875 1.51282051282051 5.54479917610711 1.9 59
1.6 2.125 1.8974358974359 3.26467559217302 1.9 80
1.6 2.125 1.51282051282051 2.31616889804325 1.9 125
2.8 2.125 1.38461538461538 3.25772399588054 1.9 90
1.6 2.125 1 2.6096807415036 1.9 60
2.2 2.6875 3.56410256410256 1.75617919670443 2.8 226
3.4 2.6875 2.92307692307692 7.129763130793 3.7 191
3.4 2.6875 3.56410256410256 6.73661174047374 3.7 93
1.6 2.125 2.15384615384615 2.82363542739444 1.9 150
1.6 2.125 1.76923076923077 3.47940267765191 1 55
1.6 2.125 1.12820512820513 3.68331616889804 1.9 139
2.2 2.125 2.28205128205128 3.12873326467559 1.9 150
2.2 2.125 1.25641025641026 3.75592173017508 2.8 90
1.6 2.125 1.8974358974359 1.43872296601442 2.8 139
1 2.125 1 2.07440782698249 1.9 73
2.8 2.125 2.53846153846154 3.4894438722966 3.7 190
2.8 2.125 1.76923076923077 2.99433573635427 1.9 85
1.6 2.125 1.51282051282051 1.65036045314109 1.9 100
1.6 2.125 1 1.56153450051493 1.9 120
2.8 2.125 1.64102564102564 3.74356333676622 2.8 140
1.6 2.125 1 2.84294541709578 1.9 111
1.6 2.125 1 2.51081359423275 2.8 125
2.8 2.125 2.28205128205128 2.97193614830072 2.8 150
1.6 2.6875 2.02564102564103 1.9129763130793 1.9 87
1.6 2.6875 1.66666666666667 3.07621009268795 1.9 100
1.6 2.125 1.8974358974359 3.04454170957775 1.9 120
1.6 2.125 1 2.91555097837281 1.9 111
2.2 2.125 2.28205128205128 3.82080329557158 1.9 150
1.6 2.125 2 3.47476828012358 1.9 99
2.8 2.125 1.38461538461538 1.4456745623069 2.8 130
1.6 2.125 2 3.35427394438723 1.9 89
1.6 2.125 1 3.25077239958805 1.9 100
1.6 2.125 1.38461538461538 2.47064881565396 1.9 95
2.8 2.6875 2.15384615384615 3.89340885684861 2.8 130
1.6 2.125 1 3.22914521112255 1.9 60
1.6 2.125 1.79487179487179 1.97013388259526 1.9 135
1.6 2.125 1 2.81359423274974 1.9 125
2.8 2.125 1.76923076923077 3.12178166838311 2.8 125
6.4 2.125 2.28205128205128 1.6951596292482 2.8 150
2.2 2.125 1.8974358974359 3.67713697219361 2.8 100
1.6 2.125 1 3.61997940267765 1.9 55
4.6 2.6875 1 1.17842430484037 4.6 230
1.6 2.125 1.8974358974359 3.27085478887745 1.9 90
2.2 2.125 1 2.38568486096807 1.9 130
1.6 2.125 1.64102564102564 2.73867147270855 1.9 99
2.8 3.25 1.8974358974359 2.84449021627189 2.8 69
1.6 2.125 1.38461538461538 1.96549948506694 1.9 89
1.6 2.125 1.38461538461538 2.9240473738414 1.9 69
2.2 2.125 1.51282051282051 3.11637487126674 1.9 79
1.6 2.125 1.76923076923077 3.66786817713697 1.9 90
2.8 2.125 1 3.61688980432544 2.8 120
1.6 2.125 1 2.0975798146241 1.9 70
2.8 2.125 1.76923076923077 2.09603501544799 2.8 226
1.6 2.125 1.64102564102564 3.3813079299691 1.9 100
2.8 2.125 1.64102564102564 3.18975283213182 2.8 120
1.6 2.125 1.76923076923077 3.80844490216272 1.9 85
2.2 2.6875 2.41025641025641 1.38002059732235 2.8 235
1.6 2.6875 1 1.53990731204943 1.9 120
1.6 2.125 1.74358974358974 3.25540679711638 1.9 89
1.6 1.5625 1 6.36740473738414 1.9 40
2.8 2.125 1.76923076923077 2.89933058702369 3.7 160
4 4.375 1 2.9024201853759 3.7 324
1.6 2.125 2.15384615384615 1.31204943357364 2.8 160
1.6 2.125 1 2.63825952626159 1.9 80
4 2.125 3.17948717948718 1.4140061791967 2.8 311
1.6 2.125 2.02564102564103 1.54994850669413 1.9 55
1.6 2.125 1 3.28707518022657 1.9 139
1.6 2.125 1.51282051282051 6.88954685890834 1.9 50
1.6 2.125 1.64102564102564 3.0221421215242 1.9 89
1.6 2.125 1 3.02754891864058 1.9 69
1.6 2.125 1.38461538461538 2.59732234809475 2.8 85
1.6 2.125 1.64102564102564 3.99845520082389 1.9 120
1.6 2.125 1 2.45288362512873 1.9 76
2.8 2.125 1 6.29479917610711 2.8 159
1.6 2.125 1.64102564102564 2.9456745623069 1.9 125
1.6 2.125 1.51282051282051 5.65216271884655 1.9 85
1.6 2.125 1.38461538461538 1.98403707518023 1.9 111
1.6 2.125 1 3.66555097837281 1.9 55
2.8 2.6875 1.51282051282051 4.85195674562307 2.8 130
2.8 2.125 1.8974358974359 2.84062821833162 3.7 200
1.6 3.25 1.76923076923077 2.95648815653965 1.9 75
1.6 2.125 1.25641025641026 1.41014418125644 1.9 75
2.8 2.125 2.02564102564103 2.50772399588054 2.8 129
2.8 2.6875 1.8974358974359 2.28759011328527 2.8 120
1.6 2.6875 1.51282051282051 5.67687950566426 1.9 67
2.8 2.125 2.53846153846154 2.73867147270855 2.8 150
2.2 2.125 1.51282051282051 2.47528321318229 1.9 136
2.8 2.125 1 1.18151390319258 2.8 150
1.6 2.125 1 3.60530381050463 1.9 89
1.6 2.125 1.51282051282051 2.55097837281153 1.9 90
1.6 2.125 2.41025641025641 1.98249227600412 2.8 143
1.6 2.125 1.76923076923077 3.11483007209063 1.9 100
1.6 2.125 2.53846153846154 3.52574665293512 2.8 150
2.8 2.6875 2.02564102564103 2.6961894953656 1.9 120
1.6 2.6875 1.25641025641026 2.40499485066941 1.9 69
2.8 2.125 1.76923076923077 2.77651905252317 2.8 98
1.6 2.125 1.38461538461538 3.08856848609681 1 50
2.8 2.125 2.28205128205128 3.57209062821833 2.8 105
2.8 2.125 2.02564102564103 1.67276004119464 2.8 280
1.6 2.125 1 1.57003089598352 1.9 171
1.6 2.125 1.76923076923077 3.5110710607621 1.9 100
1.6 2.125 1.8974358974359 3.27626158599382 1.9 125
2.8 2.125 2.28205128205128 3.33341915550978 1.9 111
1 2.125 1 2.17868177136972 1.9 35
1.6 2.125 1.8974358974359 2.92945417095778 1.9 80
10 5.5 1 2.93717816683831 1.9 55
2.2 2.125 1.51282051282051 2.14315139031926 1.9 85
10 3.25 3.56410256410256 2.97502574665294 9.1 385
1.6 2.125 1.64102564102564 2.12538619979403 1 129
1.6 2.125 1 2.35324407826983 1 72
2.8 3.25 1.8974358974359 3.82775489186406 2.8 150
1.6 2.6875 2.53846153846154 1.73764160659114 1.9 100
2.8 2.125 1 2.64598352214212 2.8 181
1.6 2.125 1.64102564102564 3.07312049433574 1.9 125
1.6 2.125 1 1.64881565396498 1.9 85
1.6 2.125 1 2.51853759011329 1.9 120
1.6 2.125 1.74358974358974 3.38439752832132 3.7 250
2.8 2.125 1.51282051282051 3.30252317198764 2.8 260
1.6 2.6875 1 2.42198764160659 1.9 124
2.8 2.125 1.8974358974359 2.69696189495366 2.8 200
1.6 2.125 1.64102564102564 2.98738414006179 1.9 80
2.2 2.125 1 3.39752832131823 2.8 115
2.8 2.125 1.64102564102564 3.92276004119465 3.7 168
2.8 2.6875 4.84615384615385 2.10607621009269 4.6 401
2.8 2.125 1.8974358974359 2.76338825952626 1.9 99
2.8 2.125 2.15384615384615 3.60453141091658 2.8 120
2.8 2.125 1 4.47348094747683 3.7 125
1.6 2.125 1.64102564102564 6.10478887744593 1.9 105
2.2 2.125 2.02564102564103 2.66220391349125 2.8 130
2.8 2.6875 1 3.57672502574665 3.7 125
1.6 2.125 2.28205128205128 2.08444902162719 1.9 99
1.6 2.125 1.64102564102564 9.31333676622039 1.9 55
1.6 2.125 1.51282051282051 1.98635427394439 1.9 89
1.6 2.125 1.51282051282051 2.3053553038105 1.9 100
1.6 2.125 2.02564102564103 2.62590113285273 2.8 115
1.6 2.6875 1 2.51622039134912 1.9 65
2.2 2.125 1.64102564102564 2.78347064881565 2.8 85
5.2 3.25 2.53846153846154 3.2167868177137 4.6 296
2.8 2.6875 2.41025641025641 2.70391349124614 1.9 111
1 2.125 1.25641025641026 3.2615859938208 1.9 65
2.2 2.125 1 3.48789907312049 3.7 98
2.2 1.5625 1.76923076923077 1.68589083419156 1.9 120
2.2 2.125 1 1.48197734294542 1.9 150
2.8 2.125 2.02564102564103 4.086508753862 1.9 99
1.6 2.125 1.8974358974359 3.00128733264676 1.9 88
2.8 3.25 3.56410256410256 2.67147270854789 2.8 195
1.6 2.125 1.38461538461538 2.03810504634398 1.9 99
1.6 2.125 1.25641025641026 4.23403707518023 1 50
1.6 2.125 2.28205128205128 2.82131822863028 1.9 120
2.8 2.125 1.76923076923077 3.3480947476828 1.9 75
1.6 1.5625 1 2.01647785787848 1.9 84
2.8 2.125 2.15384615384615 1.27342945417096 2.8 280
2.8 2.125 1.76923076923077 3.34114315139032 2.8 100
3.4 2.125 1 2.69232749742534 2.8 150
2.2 2.125 2.15384615384615 2.43666323377961 2.8 139
1.6 2.125 2.28205128205128 2.82826982492276 1.9 150
2.8 3.25 2.02564102564103 3.15113285272915 2.8 299
2.8 2.125 1.64102564102564 2.4451596292482 2.8 130
1.6 2.6875 1.38461538461538 3.97373841400618 2.8 115
1.6 2.125 1.8974358974359 2.83985581874356 1.9 150
1.6 2.125 1 2.47682801235839 1.9 60
1.6 2.125 1 2.55947476828012 1.9 130
1.6 2.125 1.8974358974359 3.54737384140062 1.9 120
2.2 2.125 1 2.39958805355304 1.9 100
2.8 2.125 1.74358974358974 3.73506694129763 2.8 110
1.6 2.125 1.38461538461538 1.61483007209063 1.9 120
1.6 2.125 2 2.0759526261586 1.9 129
1.6 2.125 1.25641025641026 1.58316168898043 1.9 125
1.6 2.125 2.02564102564103 2.57801235839341 1.9 90
2.2 2.125 1.38461538461538 3.11483007209063 2.8 95
1.6 2.125 1.8974358974359 2.66683831101957 1.9 120
2.8 2.125 1.64102564102564 2.37564366632338 1.9 165
2.8 2.125 2.28205128205128 2.39495365602472 1.9 191
1.6 2.125 1.64102564102564 3.91889804325438 1.9 98
1.6 2.125 1.38461538461538 3.00128733264676 1.9 85
2.8 3.25 2.53846153846154 2.87693099897013 2.8 130
1.6 2.125 1.25641025641026 1.37461380020597 1.9 110
2.2 2.125 1.8974358974359 2.58341915550978 2.8 220
2.8 2.125 2.28205128205128 2.67070030895984 2.8 200
1.6 2.125 1.84615384615385 3.09320288362513 1.9 125
2.8 2.125 1.76923076923077 2.71936148300721 1.9 140
1.6 2.125 1.25641025641026 2.58882595262616 1.9 120
2.2 2.125 1.64102564102564 1.31204943357364 1.9 110
1.6 2.125 1.38461538461538 3.14572605561277 1.9 90
2.8 2.125 2.02564102564103 3.30175077239959 1.9 111
2.8 2.125 2.53846153846154 2.0211122554068 1.9 150
2.8 2.125 2.15384615384615 3.02677651905252 2.8 110
1.6 3.25 1 2.22193614830072 1.9 136
2.8 3.25 1 1.69361483007209 3.7 300
1.6 2.125 2.02564102564103 3.27239958805355 1.9 100
1.6 2.125 1.38461538461538 1.96318228630278 1 95
1 2.125 1 1.73223480947477 1.9 49
1.6 2.125 2.02564102564103 2.51776519052523 1.9 111
4 2.125 2.92307692307692 3.78990731204943 3.7 195
1.6 2.125 1.25641025641026 2.3053553038105 1.9 98
1.6 2.125 1 2.83367662203913 1.9 95
2.8 2.125 2.15384615384615 6.83238928939238 1.9 100
2.8 2.125 1.8974358974359 2.15859938208033 2.8 169
1.6 2.125 1 3.22296601441813 1.9 120
1.6 2.125 1.64102564102564 4.12435633367662 1.9 99
1.6 2.125 1.8974358974359 1.90834191555098 1 99
1.6 2.125 2.02564102564103 1.27883625128733 1.9 129
4.6 4.375 2.66666666666667 4.86354273944387 4.6 226
2.8 2.125 1 1.3259526261586 1.9 280
2.8 2.6875 2.15384615384615 2.89624098867147 2.8 190
1.6 2.125 1.76923076923077 2.0442842430484 1.9 120
1.6 2.125 1.8974358974359 3.00128733264676 1.9 80
1.6 2.125 1 2.97657054582904 1.9 137
2.2 2.125 2.28205128205128 2.84989701338826 2.8 175
2.8 2.125 2.92307692307692 2.10607621009269 1.9 200
2.8 2.6875 1 4.75463439752832 1.9 111
3.4 3.25 2.28205128205128 1.89984552008239 4.6 270
2.2 2.6875 1 3.99691040164779 1.9 115
1.6 2.125 1 1.35221421215242 1.9 115
1.6 2.125 1.8974358974359 4.3043254376931 1.9 140
1 2.125 1.38461538461538 3.49098867147271 1.9 52
2.8 2.125 1 1.72605561277034 2.8 175
1.6 2.125 1 9.41606591143151 1.9 54
1.6 2.125 1 2.36096807415036 1.9 95
1.6 2.125 1 4.38002059732235 1.9 49
1.6 2.125 1 2.00875386199794 1.9 90
2.8 3.8125 2.28205128205128 1.64727085478888 3.7 350
4 2.125 2.53846153846154 3.96601441812564 4.6 140
2.2 2.125 1 2.45597322348095 1.9 95
2.8 3.25 2.28205128205128 3.09088568486097 3.7 120
2.8 2.125 1.76923076923077 2.92095777548919 2.8 200
4 2.125 1 1.87899073120494 1.9 60
2.8 2.6875 1 2.91168898043254 1.9 151
1.6 2.125 2.02564102564103 2.7178166838311 1.9 124
1.6 2.6875 3.56410256410256 1.87203913491246 2.8 150
2.8 2.125 2.28205128205128 1.72142121524202 2.8 175
1.6 2.125 1 2.40576725025747 1.9 120
4.6 2.125 2.92307692307692 4.05561277033986 3.7 195
2.2 2.125 2.02564102564103 5.89392378990731 2.8 100
2.2 1.5625 1 2.90628218331617 1 55
1.6 2.125 1.8974358974359 2.90705458290422 1.9 89
3.4 2.125 1.76923076923077 3.34037075180227 1.9 90
1.6 2.125 1.8974358974359 2.03347064881565 1.9 111
2.8 2.125 2.28205128205128 3.34346035015448 2.8 241
3.4 2.125 2.28205128205128 2.70391349124614 4.6 251
2.8 2.125 2.53846153846154 1.9346035015448 1.9 190
1.6 2.125 2.02564102564103 2.19490216271885 1 136
2.8 2.125 2.28205128205128 1.9446446961895 2.8 325
2.8 2.125 2.28205128205128 2.44979402677652 2.8 140
1.6 2.125 2.02564102564103 2.10221421215242 1.9 125
1.6 2.6875 1.76923076923077 2.8159114315139 1.9 130
1.6 2.125 1.76923076923077 3.71343975283213 1.9 98
1.6 2.125 1.76923076923077 2.57337796086509 1.9 120
1.6 2.125 1.8974358974359 2.08831101956746 1.9 120
2.8 2.125 2.15384615384615 2.47296601441813 2.8 181
2.8 2.125 1.76923076923077 6.46936148300721 4.6 125
1.6 2.125 1.8974358974359 1.46498455200824 1.9 175
1.6 2.125 1.8974358974359 2.52626158599382 1.9 121
1.6 2.125 1 2.54479917610711 1.9 130
1.6 2.125 1 1.28192584963955 1 100
5.2 3.25 3.56410256410256 4.00849639546859 4.6 350
1.6 2.125 1.8974358974359 2.66992790937178 1.9 75
2.8 2.125 1 2.24201853759011 2.8 171
2.8 2.125 1.92307692307692 2.50463439752832 1.9 100
2.2 2.125 1.8974358974359 3.75205973223481 1.9 89
2.8 1.5625 1.51282051282051 2.58110195674562 1.9 100
2.8 2.6875 2.02564102564103 2.78578784757981 1.9 115
1.6 2.125 1.64102564102564 1.93692070030896 1.9 130
1.6 2.125 1.8974358974359 2.60659114315139 1.9 136
1.6 2.125 2.02564102564103 2.20262615859938 1.9 75
2.8 2.125 1.76923076923077 2.56024716786818 1.9 111
2.8 2.125 1.8974358974359 1.93074150360453 1.9 129
1.6 2.125 1.76923076923077 4.59243048403708 1.9 49
1.6 2.125 1.64102564102564 3.76750772399588 1.9 80
1.6 2.125 2.02564102564103 2.43589083419156 1.9 120
1.6 2.125 1.76923076923077 3.41065911431514 1.9 120
3.4 2.125 2.02564102564103 1.40319258496395 1.9 299
1.6 2.125 1 3.2600411946447 1.9 111
2.8 2.125 2.02564102564103 3.00360453141092 2.8 191
1.6 2.125 2.28205128205128 1.7816683831102 1.9 130
2.2 2.125 2.28205128205128 2.92945417095778 2.8 99
1.6 2.125 1.64102564102564 2.67070030895984 2.8 90
1.6 2.125 1.25641025641026 2.82286302780639 1.9 66
2.8 2.125 1.76923076923077 5.05741503604531 1.9 75
1.6 2.125 1 6.24922760041195 1.9 60
1.6 2.125 1 1.85272914521112 1.9 111
1.6 2.125 1.8974358974359 2.3802780638517 1.9 120
2.8 2.125 2.28205128205128 2.28990731204943 2.8 140
1.6 2.125 1.8974358974359 2.46987641606591 1.9 110
1.6 2.125 2 3.07466529351184 1.9 79
1.6 2.125 1.8974358974359 3.74588053553038 1.9 100
2.8 2.125 2.28205128205128 2.94412976313079 2.8 175
2.8 3.25 1 3.28707518022657 2.8 130
2.8 2.6875 2.53846153846154 1.90061791967044 2.8 120
2.8 3.25 2.53846153846154 1.29196704428424 4.6 226
2.8 2.125 1.8974358974359 2.70391349124614 1.9 99
1.6 2.125 1.64102564102564 1.71446961894954 1.9 100
1.6 2.125 1.48717948717949 1.96936148300721 1.9 90
2.8 3.25 1 1.64340885684861 1.9 287
2.8 2.125 2.15384615384615 1.1081359423275 2.8 226
1.6 2.125 1.25641025641026 2.87461380020597 1.9 80
1.6 2.125 1 3.51338825952626 1.9 50
2.8 2.125 2.02564102564103 1.5653964984552 2.8 217
1 2.125 1.64102564102564 3.9884140061792 1 55
1.6 2.125 1.51282051282051 2.89160659114315 1 90
1.6 2.125 2.02564102564103 3.67559217301751 1.9 115
4.6 3.25 1.76923076923077 4.53990731204943 4.6 290
1.6 2.125 1 3.50720906282183 1.9 90
10 2.125 1 3.89881565396498 1.9 32
4 4.375 2.79487179487179 3.63311019567456 5.5 200
2.2 2.6875 1.8974358974359 2.87075180226571 2.8 181
2.2 2.125 1 1.65653964984552 1.9 100
1.6 2.6875 1.76923076923077 2.63362512873326 1.9 139
4 2.6875 2.28205128205128 5.49536560247168 2.8 350
1.6 2.125 1.76923076923077 4.06565396498455 1.9 95
1.6 2.125 1.64102564102564 2.37718846549949 1.9 120
2.8 2.125 1.8974358974359 2.79351184346035 4.6 300
3.4 2.6875 1 3.4562306900103 4.6 185
2.2 2.125 1.64102564102564 3.3032955715757 1.9 75
1.6 2.125 1.51282051282051 2.47605561277034 1.9 98
2.8 2.125 2.02564102564103 3.06694129763131 3.7 140
1.6 2.125 1.8974358974359 3.52342945417096 1.9 140
2.8 2.125 1.64102564102564 3.17971163748713 1.9 89
1.6 2.6875 2.15384615384615 3.33573635427394 1.9 99
2.8 2.125 2.28205128205128 4.14057672502575 2.8 276
1.6 2.125 2.79487179487179 3.86483007209063 1.9 115
4 2.125 1 3.68872296601442 2.8 160
1.6 2.6875 1 3.63697219361483 1.9 80
1.6 2.125 1.8974358974359 2.17868177136972 1.9 125
1.6 2.125 1 2.15937178166838 1 98
1.6 2.125 1.64102564102564 3.39057672502575 1.9 88
1.6 2.125 1 2.45520082389289 1 75
2.8 2.125 2.28205128205128 1.75926879505664 2.8 200
1.6 2.125 1.25641025641026 2.47219361483007 1.9 70
2.8 2.6875 2.28205128205128 2.47991761071061 2.8 141
1.6 2.125 2.53846153846154 1.37229660144181 1.9 181
1.6 2.125 1 1.80715756951596 1.9 58
1.6 2.125 1 2.53630278063852 1.9 99
2.8 2.125 2.28205128205128 2.48918640576725 2.8 155
1.6 2.125 1 3.20211122554068 1.9 120
1.6 2.125 1.8974358974359 2.55097837281153 1.9 111
2.8 2.125 1.25641025641026 6.03913491246138 1.9 31
2.2 2.125 1.76923076923077 3.25308959835221 2.8 181
2.8 2.125 1.51282051282051 2.00334706488157 1.9 111
2.8 2.125 2.28205128205128 3.45854788877446 3.7 226
2.8 2.125 1.8974358974359 1.96240988671473 2.8 251
1.6 2.125 1 3.59140061791967 1.9 99
1.6 2.6875 1.51282051282051 1.89752832131823 1.9 199
4 2.6875 2.79487179487179 3.02291452111226 3.7 200
1.6 2.125 1 2.2505149330587 1.9 100
1.6 2.125 1 1.65345005149331 1.9 125
2.8 2.6875 2.79487179487179 3.55046343975283 4.6 200
2.8 2.125 2.53846153846154 5.52239958805355 2.8 120
2.8 2.125 1.38461538461538 1.2826982492276 1.9 300
1.6 2.125 1.64102564102564 3.82621009268795 1.9 90
2.8 2.125 2.15384615384615 3.45314109165808 2.8 175
4.6 2.125 2.25641025641026 3.20365602471679 3.7 276
1.6 2.125 1.25641025641026 3.23069001029866 1.9 136
2.8 2.125 3.05128205128205 2.34320288362513 2.8 175
1.6 2.6875 1.38461538461538 2.57569515962925 1.9 73
2.2 2.6875 1.8974358974359 2.81204943357364 2.8 134
2.8 2.125 1 3.31642636457261 2.8 160
1.6 2.125 1.25641025641026 2.46369721936148 1.9 65
1.6 2.125 1.76923076923077 2.94335736354274 1.9 80
1.6 2.125 1 1.22631307929969 1.9 75
